2024-10-01 20:24:10,880 - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C52120>
2024-10-01 20:24:10,880 - DEBUG - send_request_headers.started request=<Request [b'GET']>
2024-10-01 20:24:10,880 - DEBUG - send_request_headers.complete
2024-10-01 20:24:10,880 - DEBUG - send_request_body.started request=<Request [b'GET']>
2024-10-01 20:24:10,880 - DEBUG - send_request_body.complete
2024-10-01 20:24:10,880 - DEBUG - receive_response_headers.started request=<Request [b'GET']>
2024-10-01 20:24:10,945 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'', [(b'Date', b'Tue, 01 Oct 2024 16:24:06 GMT'), (b'Content-Type', b'text/plain;charset=UTF-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Server', b'nginx'), (b'Vary', b'Origin'), (b'Vary', b'Access-Control-Request-Method'), (b'Vary', b'Access-Control-Request-Headers')])
2024-10-01 20:24:10,945 - INFO - HTTP Request: GET https://checkip.amazonaws.com/ "HTTP/1.1 200 "
2024-10-01 20:24:10,945 - DEBUG - receive_response_body.started request=<Request [b'GET']>
2024-10-01 20:24:10,945 - DEBUG - receive_response_body.complete
2024-10-01 20:24:10,945 - DEBUG - response_closed.started
2024-10-01 20:24:10,945 - DEBUG - response_closed.complete
2024-10-01 20:24:10,945 - DEBUG - close.started
2024-10-01 20:24:10,945 - DEBUG - close.complete
2024-10-01 20:24:10,946 - DEBUG - Starting new HTTPS connection (1): huggingface.co:443
2024-10-01 20:24:10,953 - DEBUG - connect_tcp.started host='checkip.amazonaws.com' port=443 local_address=None timeout=3 socket_options=None
2024-10-01 20:24:10,962 - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C51BB0>
2024-10-01 20:24:10,962 - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x000001F5F77D26D0> server_hostname='api.gradio.app' timeout=3
2024-10-01 20:24:10,963 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'', [(b'Date', b'Tue, 01 Oct 2024 16:24:06 GMT'), (b'Content-Type', b'text/plain;charset=UTF-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Server', b'nginx'), (b'Vary', b'Origin'), (b'Vary', b'Access-Control-Request-Method'), (b'Vary', b'Access-Control-Request-Headers')])
2024-10-01 20:24:10,963 - INFO - HTTP Request: GET https://checkip.amazonaws.com/ "HTTP/1.1 200 "
2024-10-01 20:24:10,963 - DEBUG - receive_response_body.started request=<Request [b'GET']>
2024-10-01 20:24:10,963 - DEBUG - receive_response_body.complete
2024-10-01 20:24:10,963 - DEBUG - response_closed.started
2024-10-01 20:24:10,963 - DEBUG - response_closed.complete
2024-10-01 20:24:10,963 - DEBUG - close.started
2024-10-01 20:24:10,963 - DEBUG - close.complete
2024-10-01 20:24:10,964 - DEBUG - Starting new HTTPS connection (1): huggingface.co:443
2024-10-01 20:24:10,993 - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C52900>
2024-10-01 20:24:10,993 - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x000001F5F79CF7D0> server_hostname='api.gradio.app' timeout=3
2024-10-01 20:24:11,037 - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C528D0>
2024-10-01 20:24:11,037 - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x000001F5F7CC5950> server_hostname='checkip.amazonaws.com' timeout=3
2024-10-01 20:24:11,070 - DEBUG - https://huggingface.co:443 "HEAD /api/telemetry/gradio/initiated HTTP/11" 200 0
2024-10-01 20:24:11,090 - DEBUG - https://huggingface.co:443 "HEAD /api/telemetry/gradio/initiated HTTP/11" 200 0
